request_id,employee_id,department_id,vendor_id,request_date,purchase_type,amount,currency,description,urgency,risk_category,contract_required,security_review_required,competitive_bid_required,exception_documented,urgency_documented,final_status,source_system,system_period,department_name,business_unit,budget,vendor_name,vendor_category,approved_vendor,vendor_risk,contract_status,country,employee_name,employee_location
PR-15357,EMP-0015,D01,VEN-023,2025-10-04 15:00:00,Contractor,5066.33,USD,Contractor purchase for Engineering operations,Priority,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Contractor Partner 023,Contractor,False,Medium,Active,United States,Northstar Employee 0015,Denver
PR-18112,EMP-0685,D04,VEN-033,2025-10-04 15:00:00,Travel,899.01,USD,Travel purchase for Marketing operations,Urgent,Low,False,False,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Travel Partner 033,Travel,True,Low,Active,United States,Northstar Employee 0685,New York
PR-17893,EMP-0879,D05,VEN-057,2025-10-04 16:00:00,Facilities,15845.78,USD,Facilities purchase for Customer Success operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Facilities Partner 057,Facilities,True,Low,Active,United States,Northstar Employee 0879,San Francisco
PR-16816,EMP-0390,D02,VEN-068,2025-10-04 16:00:00,Equipment,3366.15,USD,Equipment purchase for Product operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Equipment Partner 068,Equipment,False,Low,Active,United States,Northstar Employee 0390,New York
PR-12650,EMP-0616,D04,VEN-122,2025-10-04 16:00:00,Travel,413.69,USD,Travel purchase for Marketing operations,Standard,High,False,False,False,True,True,Rejected,NovaProcure,After update,Marketing,Revenue,12500000,Travel Partner 122,Travel,False,High,Active,Germany,Northstar Employee 0616,Denver
PR-17332,EMP-1106,D06,VEN-062,2025-10-04 17:00:00,Travel,328.73,USD,Travel purchase for Field Operations operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Travel Partner 062,Travel,True,Low,Active,United States,Northstar Employee 1106,Chicago
PR-10589,EMP-0125,D01,VEN-120,2025-10-04 17:00:00,AI Services,1946.48,USD,AI Services purchase for Engineering operations,Priority,High,True,True,False,True,True,Rejected,NovaProcure,After update,Engineering,Product & Technology,36000000,AIServices Partner 120,AI Services,True,Low,Expired,United States,Northstar Employee 0125,New York
PR-17506,EMP-1032,D06,VEN-075,2025-10-05 08:00:00,Software,2903.94,USD,Software purchase for Field Operations operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,After update,Field Operations,Operations,28000000,Software Partner 075,Software,False,High,Active,United States,Northstar Employee 1032,Austin
PR-10432,EMP-1084,D06,VEN-002,2025-10-05 08:00:00,Professional Services,11278.94,USD,Professional Services purchase for Field Operations operations,Standard,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,ProfessionalServices Partner 002,Professional Services,False,Medium,Active,United States,Northstar Employee 1084,San Francisco
PR-11636,EMP-1882,D10,VEN-140,2025-10-05 08:00:00,Equipment,3747.97,USD,Equipment purchase for Information Security operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Equipment Partner 140,Equipment,True,Low,Active,United States,Northstar Employee 1882,New York
PR-14694,EMP-0142,D01,VEN-064,2025-10-05 10:00:00,Travel,283.77,USD,Travel purchase for Engineering operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 064,Travel,True,Medium,Active,United States,Northstar Employee 0142,Chicago
PR-11047,EMP-0891,D05,VEN-014,2025-10-05 10:00:00,Travel,2074.66,USD,Travel purchase for Customer Success operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Travel Partner 014,Travel,True,Medium,Active,United States,Northstar Employee 0891,San Francisco
PR-14927,EMP-1079,D06,VEN-032,2025-10-05 10:00:00,Software,3203.74,USD,Software purchase for Field Operations operations,Standard,Low,True,True,False,True,True,Rejected,ProcureFlow Classic,After update,Field Operations,Operations,28000000,Software Partner 032,Software,True,Low,Active,Germany,Northstar Employee 1079,Austin
PR-13951,EMP-0215,D02,VEN-036,2025-10-05 11:00:00,Travel,2962.18,USD,Travel purchase for Product operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Travel Partner 036,Travel,True,Low,Active,United States,Northstar Employee 0215,San Francisco
PR-15930,EMP-1413,D08,VEN-051,2025-10-05 11:00:00,Professional Services,11271.3,USD,Professional Services purchase for People operations,Priority,Low,True,False,False,True,True,Paid,NovaProcure,After update,People,Corporate,7500000,ProfessionalServices Partner 051,Professional Services,True,Low,Active,Canada,Northstar Employee 1413,San Francisco
PR-17750,EMP-0618,D04,VEN-132,2025-10-05 12:00:00,Professional Services,4229.04,USD,Professional Services purchase for Marketing operations,Standard,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,ProfessionalServices Partner 132,Professional Services,True,Medium,Active,United States,Northstar Employee 0618,Denver
PR-16831,EMP-1073,D06,VEN-103,2025-10-05 12:00:00,AI Services,15036.59,USD,AI Services purchase for Field Operations operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,After update,Field Operations,Operations,28000000,AIServices Partner 103,AI Services,True,Low,Active,India,Northstar Employee 1073,Austin
PR-10826,EMP-1373,D07,VEN-065,2025-10-05 12:00:00,Contractor,17954.76,USD,Contractor purchase for Finance operations,Standard,Low,True,False,False,True,True,Cancelled,ProcureFlow Classic,After update,Finance,Corporate,8500000,Contractor Partner 065,Contractor,True,Low,Pending,United States,Northstar Employee 1373,Austin
PR-11260,EMP-1167,D06,VEN-068,2025-10-05 13:00:00,Equipment,3113.92,USD,Equipment purchase for Field Operations operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Equipment Partner 068,Equipment,False,Low,Active,United States,Northstar Employee 1167,Chicago
PR-11905,EMP-1969,D10,VEN-007,2025-10-05 14:00:00,Software,1375.89,USD,Software purchase for Information Security operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Software Partner 007,Software,True,Medium,Active,Singapore,Northstar Employee 1969,New York
PR-13832,EMP-0718,D04,VEN-003,2025-10-05 15:00:00,Contractor,65121.21,USD,Contractor purchase for Marketing operations,Standard,Medium,True,False,True,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Contractor Partner 003,Contractor,True,Low,Active,United States,Northstar Employee 0718,Chicago
PR-11356,EMP-1740,D09,VEN-047,2025-10-05 15:00:00,Software,3841.27,USD,Software purchase for Legal operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Legal,Corporate,6000000,Software Partner 047,Software,False,Medium,Active,United States,Northstar Employee 1740,San Francisco
PR-18203,EMP-0111,D01,VEN-111,2025-10-05 15:00:00,Travel,2137.38,USD,Travel purchase for Engineering operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0111,Denver
PR-14396,EMP-0564,D03,VEN-086,2025-10-05 16:00:00,Software,2564.04,USD,Software purchase for Sales operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Software Partner 086,Software,True,Medium,Pending,United States,Northstar Employee 0564,Denver
PR-13760,EMP-0591,D03,VEN-124,2025-10-05 17:00:00,Software,6995.59,USD,Software purchase for Sales operations,Urgent,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Software Partner 124,Software,True,Medium,Active,United Kingdom,Northstar Employee 0591,New York
PR-14375,EMP-0701,D04,VEN-096,2025-10-05 17:00:00,Equipment,91350.53,USD,Equipment purchase for Marketing operations,Priority,Medium,True,False,True,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Equipment Partner 096,Equipment,False,Medium,Active,Canada,Northstar Employee 0701,San Francisco
PR-10100,EMP-0042,D01,VEN-139,2025-10-05 17:00:00,Software,11474.89,USD,Software purchase for Engineering operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 139,Software,True,Low,Active,Germany,Northstar Employee 0042,Chicago
PR-18254,EMP-1355,D07,VEN-028,2025-10-05 17:00:00,Software,10073.11,USD,Software purchase for Finance operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Finance,Corporate,8500000,Software Partner 028,Software,False,Medium,Active,United States,Northstar Employee 1355,Chicago
PR-16615,EMP-0756,D04,VEN-074,2025-10-06 08:00:00,AI Services,1072.42,USD,AI Services purchase for Marketing operations,Standard,High,True,True,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,AIServices Partner 074,AI Services,False,Low,Active,United States,Northstar Employee 0756,Austin
PR-11090,EMP-1687,D09,VEN-036,2025-10-06 08:00:00,Travel,1988.22,USD,Travel purchase for Legal operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Legal,Corporate,6000000,Travel Partner 036,Travel,True,Low,Active,United States,Northstar Employee 1687,San Francisco
PR-18422,EMP-1022,D06,VEN-060,2025-10-06 08:00:00,Equipment,8007.09,USD,Equipment purchase for Field Operations operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Equipment Partner 060,Equipment,False,Medium,Active,United States,Northstar Employee 1022,San Francisco
PR-17810,EMP-0289,D02,VEN-111,2025-10-06 08:00:00,Travel,1286.59,USD,Travel purchase for Product operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0289,Denver
PR-16100,EMP-0305,D02,VEN-051,2025-10-06 09:00:00,Professional Services,5048.19,USD,Professional Services purchase for Product operations,Priority,Low,True,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,ProfessionalServices Partner 051,Professional Services,True,Low,Active,Canada,Northstar Employee 0305,San Francisco
PR-13987,EMP-0066,D01,VEN-104,2025-10-06 09:00:00,Software,7356.07,USD,Software purchase for Engineering operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 104,Software,True,Low,Active,United States,Northstar Employee 0066,San Francisco
PR-18321,EMP-0131,D01,VEN-083,2025-10-06 09:00:00,Professional Services,5865.27,USD,Professional Services purchase for Engineering operations,Standard,High,True,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 083,Professional Services,True,High,Active,United Kingdom,Northstar Employee 0131,Denver
PR-13884,EMP-1411,D08,VEN-081,2025-10-06 09:00:00,Equipment,2263.8,USD,Equipment purchase for People operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,People,Corporate,7500000,Equipment Partner 081,Equipment,True,Medium,Active,United States,Northstar Employee 1411,Austin
PR-13275,EMP-1406,D08,VEN-005,2025-10-06 09:00:00,Equipment,4401.32,USD,Equipment purchase for People operations,Standard,Medium,False,False,False,True,True,Rejected,ProcureFlow Classic,After update,People,Corporate,7500000,Equipment Partner 005,Equipment,True,Medium,Active,United States,Northstar Employee 1406,Austin
PR-17152,EMP-0701,D04,VEN-053,2025-10-06 09:00:00,Travel,2016.5,USD,Travel purchase for Marketing operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Travel Partner 053,Travel,True,Medium,Active,United States,Northstar Employee 0701,San Francisco
PR-11028,EMP-0546,D03,VEN-002,2025-10-06 09:00:00,Professional Services,5048.4,USD,Professional Services purchase for Sales operations,Standard,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,ProfessionalServices Partner 002,Professional Services,False,Medium,Active,United States,Northstar Employee 0546,Chicago
PR-10519,EMP-1007,D06,VEN-082,2025-10-06 10:00:00,Professional Services,4137.68,USD,Professional Services purchase for Field Operations operations,Standard,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,ProfessionalServices Partner 082,Professional Services,True,Medium,Active,United States,Northstar Employee 1007,Chicago
PR-11787,EMP-1823,D10,VEN-076,2025-10-06 10:00:00,Professional Services,10930.03,USD,Professional Services purchase for Information Security operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 1823,Austin
PR-13998,EMP-1068,D06,VEN-001,2025-10-06 10:00:00,AI Services,2137.32,USD,AI Services purchase for Field Operations operations,Standard,High,True,True,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,AIServices Partner 001,AI Services,True,Low,Active,United States,Northstar Employee 1068,Denver
PR-17825,EMP-0165,D01,VEN-128,2025-10-06 11:00:00,AI Services,9410.39,USD,Phased ai services purchase,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,AIServices Partner 128,AI Services,False,Low,Active,Singapore,Northstar Employee 0165,Chicago
PR-15054,EMP-1714,D09,VEN-132,2025-10-06 11:00:00,Professional Services,3049.5,USD,Professional Services purchase for Legal operations,Urgent,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Legal,Corporate,6000000,ProfessionalServices Partner 132,Professional Services,True,Medium,Active,United States,Northstar Employee 1714,Denver
PR-17936,EMP-0894,D05,VEN-033,2025-10-06 12:00:00,Travel,5005.98,USD,Travel purchase for Customer Success operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Travel Partner 033,Travel,True,Low,Active,United States,Northstar Employee 0894,New York
PR-18389,EMP-0435,D03,VEN-076,2025-10-06 12:00:00,Professional Services,14068.55,USD,Professional Services purchase for Sales operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 0435,San Francisco
PR-12305,EMP-0921,D05,VEN-018,2025-10-06 12:00:00,Travel,1343.68,USD,Travel purchase for Customer Success operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Travel Partner 018,Travel,False,Medium,Pending,United Kingdom,Northstar Employee 0921,Denver
PR-14842,EMP-1434,D08,VEN-116,2025-10-06 12:00:00,Software,577.71,USD,Software purchase for People operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,After update,People,Corporate,7500000,Software Partner 116,Software,True,Medium,Active,United States,Northstar Employee 1434,Austin
PR-12938,EMP-0154,D01,VEN-108,2025-10-06 12:00:00,Equipment,13855.05,USD,Equipment purchase for Engineering operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Equipment Partner 108,Equipment,True,Low,Active,United States,Northstar Employee 0154,Chicago
PR-11912,EMP-0077,D01,VEN-029,2025-10-06 12:00:00,Software,4131.59,USD,Software purchase for Engineering operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 029,Software,True,Medium,Expired,United States,Northstar Employee 0077,Austin
PR-11595,EMP-0063,D01,VEN-062,2025-10-06 12:00:00,Travel,4991.95,USD,Travel purchase for Engineering operations,Standard,Low,False,False,False,True,True,Rejected,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 062,Travel,True,Low,Active,United States,Northstar Employee 0063,Denver
PR-15340,EMP-0137,D01,VEN-068,2025-10-06 13:00:00,Equipment,1980.0,USD,Equipment purchase for Engineering operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,After update,Engineering,Product & Technology,36000000,Equipment Partner 068,Equipment,False,Low,Active,United States,Northstar Employee 0137,Austin
PR-18184,EMP-1911,D10,VEN-058,2025-10-06 13:00:00,Software,5563.55,USD,Software purchase for Information Security operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Software Partner 058,Software,True,Low,Active,United States,Northstar Employee 1911,Chicago
PR-10133,EMP-0722,D04,VEN-060,2025-10-06 13:00:00,Equipment,20613.48,USD,Equipment purchase for Marketing operations,Standard,Medium,False,False,True,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Equipment Partner 060,Equipment,False,Medium,Active,United States,Northstar Employee 0722,San Francisco
PR-14905,EMP-0173,D01,VEN-004,2025-10-06 14:00:00,Software,13554.87,USD,Software purchase for Engineering operations,Priority,High,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 004,Software,True,High,Active,United States,Northstar Employee 0173,Austin
PR-13023,EMP-1075,D06,VEN-095,2025-10-06 14:00:00,Equipment,611.8,USD,Equipment purchase for Field Operations operations,Standard,Low,False,False,False,True,True,Rejected,NovaProcure,After update,Field Operations,Operations,28000000,Equipment Partner 095,Equipment,True,Low,Active,United States,Northstar Employee 1075,Chicago
PR-14852,EMP-1098,D06,VEN-092,2025-10-06 15:00:00,Contractor,2280.3,USD,Contractor purchase for Field Operations operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,After update,Field Operations,Operations,28000000,Contractor Partner 092,Contractor,False,High,Pending,United States,Northstar Employee 1098,Austin
PR-17381,EMP-1125,D06,VEN-129,2025-10-06 16:00:00,Equipment,23138.91,USD,Equipment purchase for Field Operations operations,Standard,High,False,True,True,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Equipment Partner 129,Equipment,False,High,Active,United States,Northstar Employee 1125,San Francisco
PR-18117,EMP-0769,D04,VEN-097,2025-10-06 16:00:00,Contractor,18664.71,USD,Contractor purchase for Marketing operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Contractor Partner 097,Contractor,True,Low,Expired,India,Northstar Employee 0769,Chicago
PR-15533,EMP-1537,D08,VEN-023,2025-10-06 17:00:00,Contractor,13918.13,USD,Contractor purchase for People operations,Priority,Medium,True,False,False,True,True,Paid,NovaProcure,After update,People,Corporate,7500000,Contractor Partner 023,Contractor,False,Medium,Active,United States,Northstar Employee 1537,Chicago
PR-14446,EMP-1941,D10,VEN-081,2025-10-06 17:00:00,Equipment,19929.2,USD,Equipment purchase for Information Security operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Equipment Partner 081,Equipment,True,Medium,Active,United States,Northstar Employee 1941,San Francisco
PR-14497,EMP-1144,D06,VEN-060,2025-10-07 08:00:00,Equipment,11110.68,USD,Equipment purchase for Field Operations operations,Urgent,Medium,False,False,False,True,False,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Equipment Partner 060,Equipment,False,Medium,Active,United States,Northstar Employee 1144,Chicago
PR-16694,EMP-0111,D01,VEN-016,2025-10-07 08:00:00,Equipment,9387.8,USD,Equipment purchase for Engineering operations,Urgent,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Equipment Partner 016,Equipment,False,Medium,Active,United States,Northstar Employee 0111,Denver
PR-13226,EMP-0545,D03,VEN-127,2025-10-07 08:00:00,Facilities,14054.89,USD,Facilities purchase for Sales operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Facilities Partner 127,Facilities,True,Low,Active,India,Northstar Employee 0545,New York
PR-13017,EMP-0101,D01,VEN-020,2025-10-07 09:00:00,Travel,1886.09,USD,Travel purchase for Engineering operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 020,Travel,True,Low,Active,United States,Northstar Employee 0101,Chicago
PR-11800,EMP-0560,D03,VEN-133,2025-10-07 09:00:00,Software,56654.93,USD,Software purchase for Sales operations,Priority,Medium,True,True,True,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Software Partner 133,Software,True,Low,Active,United States,Northstar Employee 0560,Chicago
PR-16678,EMP-0089,D01,VEN-002,2025-10-07 09:00:00,Professional Services,9971.06,USD,Professional Services purchase for Engineering operations,Urgent,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 002,Professional Services,False,Medium,Active,United States,Northstar Employee 0089,San Francisco
PR-10338,EMP-1284,D07,VEN-052,2025-10-07 09:00:00,Equipment,2947.62,USD,Equipment purchase for Finance operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Finance,Corporate,8500000,Equipment Partner 052,Equipment,True,Low,Pending,United States,Northstar Employee 1284,New York
PR-11320,EMP-0214,D02,VEN-075,2025-10-07 09:00:00,Software,2413.91,USD,Software purchase for Product operations,Standard,High,True,True,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Software Partner 075,Software,False,High,Active,United States,Northstar Employee 0214,Austin
PR-13435,EMP-0455,D03,VEN-035,2025-10-07 10:00:00,Professional Services,1338.74,USD,Professional Services purchase for Sales operations,Standard,High,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,ProfessionalServices Partner 035,Professional Services,False,High,Active,United States,Northstar Employee 0455,Denver
PR-10316,EMP-1208,D07,VEN-020,2025-10-07 10:00:00,Travel,659.21,USD,Travel purchase for Finance operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Finance,Corporate,8500000,Travel Partner 020,Travel,True,Low,Active,United States,Northstar Employee 1208,Chicago
PR-10649,EMP-0409,D03,VEN-084,2025-10-07 10:00:00,Contractor,8236.99,USD,Contractor purchase for Sales operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Contractor Partner 084,Contractor,True,Low,Active,United Kingdom,Northstar Employee 0409,New York
PR-12565,EMP-0964,D05,VEN-052,2025-10-07 11:00:00,Equipment,4652.18,USD,Equipment purchase for Customer Success operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Equipment Partner 052,Equipment,True,Low,Pending,United States,Northstar Employee 0964,Chicago
PR-10611,EMP-0155,D01,VEN-035,2025-10-07 11:00:00,Professional Services,4049.03,USD,Professional Services purchase for Engineering operations,Standard,High,True,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 035,Professional Services,False,High,Active,United States,Northstar Employee 0155,Chicago
PR-16823,EMP-0117,D01,VEN-008,2025-10-07 11:00:00,Equipment,877.44,USD,Equipment purchase for Engineering operations,Standard,High,False,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Equipment Partner 008,Equipment,True,High,Active,United States,Northstar Employee 0117,Chicago
PR-13730,EMP-1884,D10,VEN-031,2025-10-07 12:00:00,Travel,1368.13,USD,Travel purchase for Information Security operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Travel Partner 031,Travel,True,Medium,Pending,United States,Northstar Employee 1884,Chicago
PR-16373,EMP-0102,D01,VEN-022,2025-10-07 12:00:00,Software,4236.21,USD,Software purchase for Engineering operations,Standard,Low,True,True,False,True,True,Rejected,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 022,Software,True,Low,Active,United States,Northstar Employee 0102,Chicago
PR-12652,EMP-0749,D04,VEN-036,2025-10-07 12:00:00,Travel,2050.69,USD,Travel purchase for Marketing operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Travel Partner 036,Travel,True,Low,Active,United States,Northstar Employee 0749,New York
PR-14117,EMP-0286,D02,VEN-010,2025-10-07 12:00:00,Software,7769.39,USD,Software purchase for Product operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Software Partner 010,Software,True,Low,Expired,United States,Northstar Employee 0286,Chicago
PR-17230,EMP-0080,D01,VEN-038,2025-10-07 12:00:00,Travel,2232.9,USD,Travel purchase for Engineering operations,Standard,High,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 038,Travel,True,High,Active,United States,Northstar Employee 0080,New York
PR-17296,EMP-1193,D06,VEN-136,2025-10-07 14:00:00,Contractor,2755.38,USD,Contractor purchase for Field Operations operations,Standard,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Contractor Partner 136,Contractor,True,Medium,Expired,Canada,Northstar Employee 1193,Chicago
PR-18263,EMP-1512,D08,VEN-041,2025-10-07 14:00:00,Contractor,3415.38,USD,Contractor purchase for People operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,After update,People,Corporate,7500000,Contractor Partner 041,Contractor,True,Low,Active,United States,Northstar Employee 1512,Austin
PR-11668,EMP-0950,D05,VEN-113,2025-10-07 16:00:00,Equipment,4241.64,USD,Equipment purchase for Customer Success operations,Standard,High,False,True,False,True,True,Paid,ProcureFlow Classic,After update,Customer Success,Revenue,11000000,Equipment Partner 113,Equipment,False,High,Active,Singapore,Northstar Employee 0950,Austin
PR-10399,EMP-0967,D05,VEN-083,2025-10-07 16:00:00,Professional Services,9684.32,USD,Professional Services purchase for Customer Success operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,After update,Customer Success,Revenue,11000000,ProfessionalServices Partner 083,Professional Services,True,High,Active,United Kingdom,Northstar Employee 0967,Austin
PR-16181,EMP-1149,D06,VEN-132,2025-10-07 16:00:00,Professional Services,21935.83,USD,Professional Services purchase for Field Operations operations,Standard,Medium,True,False,True,False,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,ProfessionalServices Partner 132,Professional Services,True,Medium,Active,United States,Northstar Employee 1149,Chicago
PR-17357,EMP-1977,D10,VEN-032,2025-10-07 17:00:00,Software,8455.13,USD,Software purchase for Information Security operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Software Partner 032,Software,True,Low,Active,Germany,Northstar Employee 1977,Chicago
PR-12156,EMP-0620,D04,VEN-098,2025-10-07 17:00:00,Software,2722.13,USD,Software purchase for Marketing operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Software Partner 098,Software,True,Medium,Active,United States,Northstar Employee 0620,Chicago
PR-13914,EMP-0872,D05,VEN-129,2025-10-07 17:00:00,Equipment,2352.51,USD,Equipment purchase for Customer Success operations,Priority,High,False,True,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Equipment Partner 129,Equipment,False,High,Active,United States,Northstar Employee 0872,Chicago
PR-15494,EMP-0954,D05,VEN-133,2025-10-08 09:00:00,Software,10152.93,USD,Software purchase for Customer Success operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Software Partner 133,Software,True,Low,Active,United States,Northstar Employee 0954,Chicago
PR-15202,EMP-0193,D01,VEN-032,2025-10-08 09:00:00,Software,2119.88,USD,Software purchase for Engineering operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 032,Software,True,Low,Active,Germany,Northstar Employee 0193,San Francisco
PR-14347,EMP-0318,D02,VEN-132,2025-10-08 09:00:00,Professional Services,8545.54,USD,Professional Services purchase for Product operations,Standard,Medium,True,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,ProfessionalServices Partner 132,Professional Services,True,Medium,Active,United States,Northstar Employee 0318,Chicago
PR-16303,EMP-0293,D02,VEN-019,2025-10-08 09:00:00,Facilities,35258.78,USD,Facilities purchase for Product operations,Standard,High,False,False,True,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Facilities Partner 019,Facilities,True,High,Active,Ireland,Northstar Employee 0293,Chicago
